,time,theta,torque
0,0.0,1.9198621771937625,-135.0844310926892
1,0.000510678967140896,1.9198621246672862,-81.27457559561891
2,0.0010003728184078326,1.9198619756328685,-54.94672186922687
3,0.00164951200259148,1.9198616291769262,-35.91238435153104
4,0.0024672026764294653,1.9198609511853815,-23.24745304336997
5,0.0035091211494738986,1.9198596970202366,-14.859213667529305
6,0.004835099003397848,1.919857468517247,-9.409869400235479
7,0.006517897256999221,1.9198536204620142,-5.939686647501851
8,0.008637552073468955,1.9198471498474114,-3.7861618555585284
9,0.011274111977825,1.9198365749063504,-2.4964956459876806
10,0.014493715110494182,1.9198198621995368,-1.762525672731354
11,0.018333832105073614,1.9197944640638922,-1.3689316448793045
12,0.02282994764147402,1.9197571691631352,-1.1555746858696165
13,0.028045780806890023,1.919703682731093,-1.0056478921870775
14,0.030883568897112294,1.9196699672851116,-0.9316692921276747
15,0.0316177334528932,1.9196607149159102,-1.049494300951348
16,0.03228082662113675,1.9196521709774172,-1.2709425749557897
17,0.034283545797699835,1.9196252867107038,-1.6983987703440226
18,0.03695822604453326,1.919586852001288,-1.9457518883700289
19,0.040237756084233314,1.9195357740058097,-2.05083501510375
20,0.044473790440512584,1.9194633501076375,-2.0784610354548256
21,0.04983104406941928,1.9193613335501314,-2.078223099722648
22,0.05707398029778024,1.919204865909189,-2.106489464838526
23,0.06568007130490162,1.9189911651278746,-1.3874578085728384
24,0.07030277167087598,1.9188638853425055,-1.0988625163052366
25,0.0746492811155638,1.918736225640313,-1.0333375694976394
26,0.08122817511552717,1.9185282413026359,-1.0259854389553185
27,0.08854915755328903,1.9182758367417014,-0.9757079155384757
28,0.09296192060188524,1.9181129976136713,-0.9017160343924677
29,0.09401684493028387,1.9180728739486494,-0.8798086116620019
30,0.09474992182290773,1.9180447197408352,-1.000882106985734
31,0.09541123732474519,1.9180191301898932,-1.2259028384436608
32,0.09743404418373641,1.9179397302316636,-1.6699494536500987
33,0.10019332697061839,1.9178286783441953,-1.9278300923226264
34,0.10343441380588639,1.9176941850601363,-2.031636994226548
35,0.10766506291167918,1.9175120304060773,-2.0601982014675917
36,0.11298775308177525,1.917272212420647,-2.061699067295891
37,0.12016013716188366,1.9169302216818636,-2.091896759979711
38,0.12889503981498374,1.9164843768672783,-1.3682609195172166
39,0.133537982101001,1.916234204231492,-1.0826358254280941
40,0.1379136448458825,1.9159900148710332,-1.016827540440711
41,0.14446404337907218,1.9156091292400206,-1.005041613697434
42,0.1518214841108847,1.9151592831816566,-0.9472679649539916
43,0.15597103090879522,1.9148952382469766,-0.8747751931025076
44,0.15704107805608053,1.914825935437249,-0.8521505867652033
45,0.15782598205047682,1.9147747833931927,-1.1189649791078136
46,0.1586108860448731,1.9147233629924472,-1.354050803846721
47,0.16068311404307792,1.9145863169032293,-1.7284462385252772
48,0.1633066138616194,1.9144101221954475,-1.93307802373254
49,0.16675325176849867,1.9141740649367436,-2.0227295294002197
50,0.17109937388259644,1.913868964094611,-2.0415323650719963
51,0.17665124776444577,1.913467098911848,-2.041958327085562
52,0.1843749192984374,1.912885290461265,-2.0820758404598863
53,0.1923939499860704,1.9122530429480087,-1.4002683325084089
54,0.1971962846620714,1.9118605686594035,-1.0811751603192405
55,0.2015256219677495,1.91149781228171,-1.0059035092391835
56,0.20792949572788086,1.9109456090375814,-0.9804368059367781
57,0.2151536423725948,1.9103001635027927,-0.9118242619496839
58,0.21880318646138583,1.9099649657991897,-0.8451499848960091
59,0.219474470286852,1.9099026410224416,-0.8308825429353968
60,0.22014575411231815,1.9098401077896359,-0.9421305808909983
61,0.2207592738132725,1.9097827731118815,-1.154849168635717
62,0.22265944729393378,1.9096040912555865,-1.5986598253661415
63,0.2257190166083917,1.9093128633732275,-1.8931637986425265
64,0.22883545428518678,1.909011741727124,-1.989826214104139
65,0.23308702495980715,1.908593620539749,-2.0161331029198863
66,0.23836502896683373,1.9080627518999052,-2.0146321246037964
67,0.24558395660055685,1.9073153697596503,-2.0418400116919617
68,0.2540108429398359,1.9064115816158234,-1.3236948730287665
69,0.25833992158935104,1.9059340663162598,-1.0312142215810387
70,0.2626690002388662,1.9054475254548753,-0.9520327148115394
71,0.26915891491873895,1.9047011347985885,-0.9404500228328901
