,time,theta,torque
0,0.0,1.9198621771937625,-135.0844310926892
1,0.0005107375727506468,1.9198621246552297,-81.26862546079063
2,0.0010003512856786839,1.9198619756415456,-54.94091737392782
3,0.0016482739150820366,1.9198616299992777,-35.92407523866502
4,0.0024639278772206397,1.9198609544378753,-23.258583771643607
5,0.0035014670635839136,1.9198597078280093,-14.863751207589958
6,0.004819045224058726,1.9198574997338038,-9.399119409005039
7,0.006486562621455738,1.9198537025388107,-5.904637064895435
8,0.008580919960824808,1.919847346263358,-3.716974902848842
9,0.011181248290516914,1.919836994966347,-2.3841113154124924
10,0.014364007236270212,1.919820616275104,-1.6022393077170622
11,0.01820356554267274,1.919795423066637,-1.167950164414737
12,0.022784321040627203,1.9197575885948996,-0.9444632204693129
13,0.028227660275440977,1.9197016194173802,-0.8404516518329961
14,0.03473351544476074,1.9196190232125256,-0.7975765882252805
15,0.04263956138797047,1.9194956029208532,-0.78177496237054
16,0.052517823474111644,1.9193057811129572,-0.775574112087926
17,0.06535324093477045,1.9189998331186093,-0.7713128513370265
18,0.08277134853981521,1.9184768766675537,-0.7659723387816568
19,0.10574345507721744,1.9175956943759298,-0.7586532299087742
20,0.12300424917797224,1.9167886010553854,-0.7521231254738403
21,0.14026504327872705,1.9158554073608212,-0.7451391391877286
22,0.15967913440708176,1.9146529487223458,-0.7369232491238924
23,0.17998071033788765,1.9132195512026868,-0.7278582603645083
24,0.19666977396040114,1.9119041062865045,-0.7192126521094139
25,0.21335883758291463,1.910462758406517,-0.7101960418111501
26,0.23227950105767964,1.9086736878183257,-0.6996206990566279
27,0.25275809363896246,1.9065480869689828,-0.6876730952583522
28,0.26978459452807235,1.9046280949155538,-0.6765708736439825
29,0.28681109541718225,1.9025668391061292,-0.6649914521472006
30,0.3057301816717165,1.9001078074708213,-0.6516901561998443
31,0.3257480448143687,1.8973091366205397,-0.6370246422823902
32,0.34467397231559077,1.894473691775495,-0.622251637743629
33,0.361898604049981,1.8917305266312467,-0.6077939499456345
34,0.378866021759464,1.8888747441576972,-0.5930257136849731
35,0.39717147791889307,1.8856207750656566,-0.5766617196079001
36,0.41665614817184604,1.8819578254352756,-0.5586714161792229
37,0.43568966779054646,1.8781794407410461,-0.540310631349358
38,0.45346414244512506,1.874471176105,-0.5222690015430018
39,0.4708076219870947,1.8706848508848748,-0.5040762630170942
40,0.4889017829761835,1.8665576656187366,-0.48467092268169526
41,0.5077981033484229,1.862055004625929,-0.4639157040531051
42,0.5265420749032266,1.857395384721789,-0.44271325295158515
43,0.5445985500129015,1.8527262565410725,-0.4216469418321133
44,0.5623868382728036,1.8479554596773857,-0.4004272922892874
45,0.580527478655576,1.8429180752901122,-0.37845137368499315
46,0.5990327303896126,1.8376038855758008,-0.355702302593195
47,0.617466630723045,1.8321380831652352,-0.33268023971395244
48,0.6356261158849459,1.8265903698848795,-0.3096771236044608
49,0.6537071123670094,1.8209107605470294,-0.28655854569025846
50,0.6719295350627572,1.8150350313298385,-0.26313156839805185
51,0.6902642945913522,1.8089756160606814,-0.23947291725379508
52,0.70856831787614,1.802785486872265,-0.21580053977861482
53,0.7268067792001103,1.7964845051318101,-0.19221993877827498
54,0.745051723719749,1.790055643804071,-0.16871314181826264
55,0.763352310470498,1.7834883720102037,-0.1452809162089379
56,0.7816899935291457,1.7767960192891388,-0.1219985735575138
57,0.8000356548343406,1.7699964136797721,-0.09895380624788548
58,0.818393184820105,1.7630954930611769,-0.076196569446891
59,0.836781688366715,1.7560931423850863,-0.05375668376106016
60,0.8552084518889164,1.7489932661327803,-0.03167319494793251
61,0.8736698762576127,1.741803640980147,-0.009076884639110702
62,0.9051386777996278,1.7293903432378623,-0.0
63,0.9552000817007965,1.709292201644012,-0.0
64,1.0829261785089324,1.656511621511196,-0.0
65,1.2209427300939613,1.5972352727844437,-0.0
66,1.3430907750813341,1.542429659994603,-0.0
