,time,theta,torque
0,0.0,1.9198621771937625,-4.3763489352525236
1,0.002737721772335908,1.9171242983142867,-2.464360725374444
2,0.005475443544671816,1.9143861938370292,-1.5549044055109917
3,0.006776671511309241,1.9130847295443685,-1.4747878650260455
4,0.00796310945373974,1.91189804926388,-1.5710978221764986
5,0.01121261019280575,1.9086477433312128,-1.6972801383780853
6,0.012031585814295141,1.9078285307719822,-1.7117807696786254
7,0.012850561435784532,1.907009304271376,-1.6155233129571553
8,0.013631819898155973,1.9062277941317072,-1.432871753267206
9,0.017977734064388472,1.901880307710354,-0.8249515919026271
10,0.01852924512929139,1.9013285802683657,-0.7789886856279895
11,0.019080756194194307,1.9007768496486068,-0.8299488578399273
12,0.019605701122814553,1.9002516926379125,-0.9682188106950278
13,0.022752953566582974,1.897103085231838,-1.4647240838272566
14,0.024087371711376912,1.8957680411995341,-1.5572478262520153
15,0.02479246687660733,1.8950626017406529,-1.5912074144421828
16,0.02549756204183775,1.8943571526466503,-1.522760195458062
17,0.026180797127214155,1.8936735657624397,-1.368521448135559
18,0.030577690438461747,1.8892742450367477,-0.7681146977326941
19,0.031123337987096822,1.8887282803829355,-0.7237400575240998
20,0.0316689855357319,1.888182312820792,-0.7753178874805768
21,0.03218787808035263,1.887663113106296,-0.9136903952531122
22,0.03509785015499806,1.8847513502186706,-1.4005971582210555
23,0.036568315415307744,1.8832799269161093,-1.5116175044275029
24,0.03723966398493221,1.8826081278167572,-1.5461014575962333
25,0.03791101255455668,1.8819363202368187,-1.482160203790047
26,0.03856485226203162,1.8812820256374911,-1.3339678141203282
27,0.043035377786744114,1.8768082282417071,-0.7220629806323907
28,0.043601684419126034,1.8762414911556007,-0.6762436407623653
29,0.044167991051507954,1.8756747511263583,-0.7302639964740668
30,0.04470156595383956,1.8751407650188128,-0.8729887913096809
31,0.04745306966170928,1.872387081873316,-1.3476715716030834
32,0.04897842050361623,1.8708604709643701,-1.4692101281073309
33,0.04975442535424155,1.870083809239611,-1.5100703791968173
34,0.050530430204866875,1.8693071364680012,-1.4359807846206507
35,0.051266814839814254,1.8685701082327213,-1.2712913519933535
36,0.05573668849137277,1.8640961714058502,-0.6709447876599566
37,0.056277771416280695,1.8635545823137771,-0.6277024199033792
38,0.05681885434118862,1.8630129907125397,-0.6798564134192059
39,0.05733149705756891,1.862499863593959,-0.8184349137189305
40,0.06053752627671424,1.8592907291207124,-1.3480719534793921
41,0.061782860131699,1.858044145856058,-1.4392823877118253
42,0.0624390551776604,1.8573872816232513,-1.4734732032491276
43,0.06309525022362181,1.8567304096920474,-1.4106453815098516
44,0.06373370293718607,1.8560912912864398,-1.2643298913086278
45,0.06813621156728486,1.851684045885003,-0.6487713619533674
46,0.06869575124034834,1.851123889913722,-0.6020069399464573
47,0.06925529091341182,1.850563731368458,-0.6543941370529193
48,0.06978119858501568,1.8500372395209113,-0.7951290254293168
49,0.07299604056623911,1.8468187521378239,-1.318932883998094
50,0.07434049494147497,1.84547272650473,-1.4141883168889695
51,0.07503715875893266,1.8447752363921044,-1.4484084865771374
52,0.07573382257639034,1.8440777377702997,-1.379752971461709
53,0.0764038980042096,1.8434068517065367,-1.2254825289186975
54,0.08091033002329495,1.8388948202827886,-0.59920429411658
55,0.08138325691615991,1.8384212943133533,-0.5599267267163144
56,0.08185618380902487,1.837947766625667,-0.6042284759708599
57,0.08231330790731353,1.8374900600737982,-0.7285079954625541
58,0.08527763800638784,1.834521894455816,-1.2500094991328126
59,0.0867619192573945,1.8330356448736473,-1.3674085659471027
60,0.08751576555239927,1.8322807850506253,-1.407212306925375
61,0.08826961184740405,1.8315259155637926,-1.3342132332615868
62,0.0889833648172905,1.8308111853162268,-1.171702934797329
63,0.09338034281317725,1.8264080507869906,-0.5628918849821546
64,0.09392424000424283,1.825863379696541,-0.5175295243433843
65,0.09446813719530842,1.8253187064911236,-0.5687329136054691
66,0.09497946428039629,1.8248066477889078,-0.7068611403287638
67,0.09799674406936437,1.8217849912703679,-1.22686079810398
68,0.09936162608990078,1.8204180871995421,-1.3334020729202458
69,0.10006392259859616,1.819714738650462,-1.371160404666946
70,0.10076621910729154,1.8190113819429015,-1.303463022758714
71,0.10143721654537437,1.8183393642656345,-1.1490721859199158
72,0.10596312565858171,1.813806436391825,-0.5192870336665877
73,0.10649360159305994,1.8132751261395137,-0.4752896170244324
74,0.10702407752753818,1.8127438140262837,-0.5254908733198135
75,0.10752383814288041,1.8122432638106056,-0.6613082407890959
76,0.11033133978472809,1.8094312776587171,-1.168561732400586
77,0.11187429858728513,1.8078858088837062,-1.2970191039566337
78,0.11262985652785058,1.807129008427003,-1.3384470666493682
79,0.11338541446841603,1.8063721987747585,-1.2655669575583766
80,0.11409710564295357,1.8056593205496383,-1.1027040008312863
81,0.11859800412279894,1.8011507841476233,-0.4797491065413342
82,0.11906495182927605,1.8006830345336367,-0.4407974297945421
83,0.11953189953575316,1.8002152835766005,-0.4846474213727952
84,0.11998116511865092,1.7997652437958316,-0.6077889233182725
85,0.12297072706932727,1.7967704783902796,-1.1476018460536788
86,0.1244593621523736,1.7952792085744511,-1.2688103536682298
87,0.12521003856993046,1.7945271908419944,-1.3095224843573992
88,0.12596071498748732,1.7937751642509585,-1.2364820810577748
89,0.12666711455279261,1.793067486452277,-1.0738241347715716
