,time,theta,torque
0,0.0,1.9198621771937625,-135.0844310926892
1,0.0005109469645746297,1.9198621771061264,-81.25785098340982
2,0.0010005541907064557,1.919862176857706,-54.93864114357139
3,0.0016485210481917737,1.9198621762814996,-35.92558751699491
4,0.002464184748070336,1.9198621751554181,-23.262956358380897
5,0.003501663265525881,1.9198621730777206,-14.870073810453112
6,0.004819001431759207,1.9198621693982416,-9.406740740684734
7,0.006485873414456777,1.9198621630726806,-5.913018040409015
8,0.008578737456114635,1.9198621524891641,-3.7255604758994343
9,0.011175940157227442,1.9198621352662402,-2.3921840164185295
10,0.014352709134183773,1.919862108042699,-1.608792960303954
11,0.015125987812626791,1.9198621003906893,-1.4899907684357294
12,0.01589926649106981,1.9198620923372276,-1.519908771895683
13,0.016632735891993804,1.9198620843273841,-1.663886885007637
14,0.019363805432327588,1.9198620513265579,-1.9731595875014751
15,0.022369428225871277,1.9198620092201797,-2.113140551936464
16,0.026234171922578285,1.9198619461650182,-2.1803590257527685
17,0.031021446843743316,1.919861854154351,-2.2051466294870115
18,0.03700532916643812,1.9198617175089827,-2.2126924993816783
19,0.044729614431148756,1.9198615055760306,-2.217004381256232
20,0.04855349964079018,1.919861385835629,-1.7685103202671912
21,0.05224926723260619,1.9198612607779864,-1.256857887206761
22,0.05662951019121672,1.9198611006840354,-0.9941582672361292
23,0.06184540403558491,1.9198608932456656,-0.8711393096691197
24,0.06806036461370032,1.9198606222256573,-0.8200540622650708
25,0.07557945211817686,1.9198602596694812,-0.7981774195647292
26,0.07697476996699161,1.9198601882143784,-0.7954806768055757
27,0.07837008781580636,1.9198601154521358,-0.7929773899326122
28,0.07913940939738166,1.9198600747749548,-1.0703657627492684
29,0.07990873097895697,1.9198600337004061,-1.3228770214316095
30,0.0824845094575413,1.9198598932855784,-1.8174295220537666
31,0.0850377023983712,1.919859749705925,-2.02753205587649
32,0.08837702548447796,1.9198595553124402,-2.141885784376686
33,0.09252073704406986,1.9198593036835205,-2.1912389806357586
34,0.09767867081542372,1.919858974359442,-2.2085671101214954
35,0.10415450321390209,1.9198585355987952,-2.2146664086332466
36,0.11261925352168783,1.9198579196257826,-1.4199604176466583
37,0.11740122580070464,1.9198575503799418,-1.0409138346152975
38,0.12218319807972144,1.919857165780522,-0.8954653312479807
39,0.12815345180229665,1.919856664060634,-0.8294848625026573
40,0.13526085782170216,1.9198560355740857,-0.8033894988048375
41,0.1385859769657322,1.919855729897907,-0.7967313693540257
42,0.1399492577464632,1.919855602426538,-0.794353913607122
43,0.1413125385271942,1.9198554737072664,-0.7921039555375374
44,0.14208118492455607,1.9198554005824835,-1.0693447596823213
45,0.14284983132191795,1.9198553270609984,-1.3218209970692363
46,0.14544589079918316,1.9198550758138226,-1.8192724140711607
47,0.14800033360674816,1.9198548241772933,-2.0283713645828962
48,0.15134609164546456,1.919854487961342,-2.1422810864029564
49,0.1554955706138483,1.9198540605376893,-2.1913583695240324
50,0.1606598535949024,1.9198535124342357,-2.208593425684366
51,0.16715021307973058,1.9198527981937294,-2.2147089506685322
52,0.17564328799994217,1.919851820837072,-1.4184230873768493
53,0.1804269790709336,1.919851249021074,-1.0403493125817895
54,0.18521067014192505,1.9198506618387954,-0.8952588859104484
55,0.191184008066987,1.919849907057493,-0.8293681669924442
56,0.1982949901916564,1.9198489772858445,-0.8031988578289129
57,0.20162054219401818,1.9198485308116178,-0.7964940066420105
58,0.20298395639240369,1.9198483456189948,-0.794099828329025
59,0.20371886626710067,1.9198482452783732,-0.7928632778630275
60,0.20438012368470887,1.9198481546838733,-0.9155703227881677
61,0.20498631120912633,1.9198480713761632,-1.1394308213097606
62,0.20762424425154993,1.9198477059744066,-1.7514638478936804
63,0.21042159978923308,1.9198473133845728,-2.0126850842177144
64,0.2136052761267315,1.9198468601836183,-2.1328152478320135
65,0.21767082043556293,1.9198462715515703,-2.187834348566164
66,0.2226992740025592,1.9198455281495541,-2.2074186555881097
67,0.22900874946450023,1.9198445713418901,-2.2140697123101014
68,0.23238946341547131,1.9198440476694019,-2.2163281965337496
69,0.23403373286597073,1.9198437901976881,-2.217398759367136
70,0.23496954896988317,1.9198436428500107,-2.218015530483321
71,0.23590536507379561,1.919843494914194,-2.0907859148348
72,0.23680360754108065,1.919843352364905,-1.8648447951398472
73,0.24103399051957594,1.9198426737261596,-1.2495496507515567
74,0.24526437349807123,1.9198419830684843,-0.9967643305590825
75,0.2505093099923198,1.9198411100850656,-0.8716663114033146
76,0.25670477439309,1.9198400550913886,-0.8201799566432311
77,0.26421346617413327,1.9198387419198195,-0.7980068308912921
78,0.2656073437755395,1.9198384939817474,-0.7952790629126006
79,0.26700122137694576,1.9198382447387465,-0.7927509578221488
80,0.26777047554629513,1.9198381066275334,-1.0701038021375937
81,0.2685397297156445,1.9198379681188724,-1.322595689623653
82,0.27116527839563287,1.9198374923803745,-1.8228943395016615
83,0.27372058565654117,1.9198370249234298,-2.0299890733804573
84,0.27707526624337026,1.9198364045743623,-2.143009900046198
85,0.2812338353881065,1.9198356250769617,-2.1915777479209315
86,0.2864087283375951,1.9198346388552638,-2.208603633722634
87,0.2929097977187717,1.9198333744006535,-2.214682876056734
88,0.3014418269296964,1.9198316718482038,-1.4161597350498714
89,0.30622809445547977,1.919830695347075,-1.0393898689662229
90,0.31101436198126314,1.9198297034576828,-0.8948118931561291
91,0.31699233807300925,1.919828442989946,-0.8291120586302476
